"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","time"
"11",0.553434426112493,0.499144894489455,0.41415200982705,0.199105774151242,0.384884470497679,0.523227228899996,0.584542969268939,0.505776921335247,0.574006559424695,0.531464236015422,0.439933548785816,0.22357984955747,0.560429057335404,0.510627528765835,0.508799374776368,0.355320773638101,0.27387180264477,0.53342784218899,0.305534043436923,0.561202506646008,600
"12",0.335089609258593,0.539934106630688,0.415318957106697,0.364083303396761,0.240841557747095,0.508786888081023,0.575486871552258,0.503003633806724,0.529864991431327,0.590533967183629,0.356663627785149,0.252342276407443,0.508393400669984,0.590596133452843,0.438764649471206,0.51388682907695,0.430099371226418,0.487670608680707,0.246942702564758,0.638330679292185,660
"13",0.289881616544117,0.507537186183619,0.590115242063644,0.447654289159384,0.283898003630396,0.403998445026828,0.588740972745895,0.452438636440667,0.597684968886045,0.599681519719238,0.358653698865723,0.257779091531597,0.652212429183764,0.488798582796404,0.461418850927475,0.606323836855638,0.314330685300197,0.576941306033111,0.26389350637297,0.667683948343355,720
"14",0.347718588230663,0.327026540025485,0.556141098414158,0.391296354793176,0.364821950512561,0.290426075116351,0.587287749368344,0.262936813121486,0.480453143411287,0.684613406113459,0.375338404125835,0.29733139832596,0.410459321620844,0.437312421512465,0.541359523447332,0.388813910404852,0.442092968536205,0.259146115866856,0.238886644103512,0.608714910665807,780
"15",0.465110098637951,0.453974715239111,0.562906513163444,0.298332401352183,0.300679550676786,0.365811941702775,0.569224858071902,0.334225747534167,0.330062062625317,0.517879203464466,0.383968210381106,0.440284254796756,0.435765076793721,0.251688596343504,0.567316399133665,0.439985945778211,0.34011370876851,0.474680715195886,0.195405337759668,0.535083742203067,840
"16",0.561165400097125,0.406246325266681,0.489730371086508,0.285103112132282,0.386301667072841,0.517849591857176,0.570761397581117,0.379834499649016,0.321640665789259,0.57984003097711,0.478762651628228,0.35367134530912,0.434997806711418,0.412340450649713,0.430515222702064,0.513930761631603,0.450411525406716,0.33043389796763,0.319668862557584,0.695188309844953,900
"17",0.494723466564806,0.50428485568684,0.369772766362854,0.197923780277265,0.489854584598331,0.562118543155488,0.702458412082478,0.381705584704665,0.375866764476742,0.570350754056927,0.368154898799695,0.595717810643783,0.481222975331718,0.515330599212312,0.386328663970036,0.521720224234438,0.530590245660568,0.47150073238811,0.429209877899794,0.748301665596692,960
"18",0.441019947672984,0.537352643330118,0.289954028758482,0.364379179285226,0.557209474135552,0.503014932436175,0.676459385763391,0.529475490595858,0.449508318391615,0.501316309860532,0.361370612494613,0.544863839233184,0.553296361121344,0.567293164309421,0.387879189255163,0.482401987668505,0.326145116188279,0.59803874816304,0.51914093706451,0.642079920983608,1020
"19",0.238133721717977,0.574273768105051,0.388620605017515,0.189057349203871,0.62186899200854,0.5933544958056,0.57620754293786,0.523920083888559,0.641557582564721,0.463763425354192,0.438744559223713,0.303172818576655,0.615684847821657,0.619194676370445,0.50874491676457,0.576717909322173,0.244877983071549,0.653312983463929,0.547689749767213,0.636635108139531,1080
"20",0.381243658706283,0.651855741507613,0.451762949690445,0.124307823402423,0.414274364766668,0.52853399994157,0.550355380350996,0.659727246506641,0.572633527564552,0.416176512230747,0.440265998672195,0.253252853741477,0.662584343461123,0.505592899310564,0.464808158206888,0.445173475792056,0.236407260748009,0.456655268394764,0.608401455268747,0.718994076986691,1140
"21",0.279168345672163,0.603960588722016,0.554347768848149,0.322478050101712,0.30093641530822,0.394665701502472,0.602900362526975,0.557120898261384,0.533555776494382,0.393601573293894,0.388337155295306,0.265735562696143,0.591334874897815,0.460989204248309,0.579864844047742,0.565384343712537,0.204451321980996,0.504764239014376,0.668336128844411,0.714656158772114,1200
"22",0.361001002927091,0.292206125059659,0.472806947945976,0.409671516111779,0.201695676219811,0.349809751962128,0.520340382909237,0.512840844923356,0.702953856291106,0.421123533974775,0.500419149005086,0.474016306156379,0.457979260365887,0.278538700768037,0.540182882859344,0.361308641345833,0.267095866780816,0.527377066113888,0.532527077843,0.664750947934467,1260
"23",0.4585096244517,0.35383774082852,0.663598827848016,0.544516608352012,0.410313764548218,0.446312969406511,0.478676014929225,0.367398582100267,0.516705864547986,0.434122394125343,0.498739328014322,0.544841053800373,0.683877754578536,0.336706535590442,0.557282112027967,0.573753547107453,0.325809464931521,0.57850812463235,0.414707319419275,0.493963674528137,1320
"24",0.54862704911054,0.491638232451916,0.387411362647373,0.670792973247952,0.533946255752571,0.31714149009371,0.394465825920214,0.555096903994923,0.446941234917688,0.575380504126911,0.679360077299551,0.48426067982552,0.787655500907133,0.439375009403508,0.604365355887145,0.584033129249272,0.384110557532071,0.702333163625649,0.369402996763329,0.464719315431197,1380
"25",0.598833412502927,0.291207758510961,0.434482063901676,0.549808064939628,0.569585029228128,0.39672200263893,0.397496474704024,0.43817077899828,0.687812543889947,0.622669679529549,0.646343179761753,0.490792517514974,0.67649277322804,0.43947119631817,0.521713946922714,0.611312869108499,0.261198494997394,0.591932945239922,0.524412316739015,0.463523148050945,1440
"26",0.571663347868156,0.439172540195238,0.349081140039029,0.582665110683965,0.479359113806998,0.544685506357545,0.432614623630885,0.510999958751481,0.53852915978865,0.635297103125054,0.562129856627957,0.216610096235721,0.662329591066097,0.499429148299427,0.615192358938368,0.690943871219701,0.497122616325394,0.474520207832215,0.221141744348928,0.39809329307421,1500
"27",0.346868765808057,0.566332120142417,0.396808776333461,0.363564760700464,0.379135429795875,0.521278310688615,0.431815386350368,0.452581216994856,0.592635399535449,0.623987447748601,0.408001614750761,0.311541518713167,0.773243360316436,0.484414051157912,0.611146230496458,0.727331232663783,0.612096831225872,0.644259358805623,0.246081465774302,0.318773004058953,1560
"28",0.328095078443815,0.649780621438467,0.355583219853882,0.430249643713837,0.244983353010649,0.492008620050369,0.558423023248034,0.523972120158362,0.613899753983461,0.626772729296821,0.520274433029588,0.228396933786476,0.752688985362012,0.499091213672073,0.558854756757172,0.73618644174953,0.671453560158573,0.745190474687861,0.344377816397033,0.352195426347537,1620
"29",0.285056734610338,0.451174286147753,0.376584569110538,0.469377705070286,0.287516504850247,0.434554188660553,0.607269645824314,0.54784279612801,0.620211704208302,0.55427418099104,0.35116812552334,0.292609751594877,0.685553933167345,0.483139955967994,0.543798422418106,0.454353908625021,0.543673143926881,0.652316627105394,0.349420374256749,0.442849390196606,1680
"30",0.253917003147603,0.469682386892326,0.491605103179411,0.469921840396212,0.357368467313855,0.199165922516739,0.66468677717065,0.389388812455327,0.622595583377528,0.640995758458485,0.232529852490221,0.400817963228769,0.476665782113009,0.443652433855551,0.652401882179479,0.302924860590361,0.539676818455654,0.296204654648641,0.300865929827485,0.440184135442434,1740
"31",0.261658079760625,0.173595747362644,0.575761163741729,0.47046038831623,0.388235370836758,0.19730224680894,0.670505739395712,0.214385601537451,0.442553835254341,0.709399806429399,0.290579411023895,0.573470940772737,0.47045928909717,0.231572366194259,0.596375955479178,0.142062998876951,0.503873293866868,0.329045725973116,0.156134181416954,0.512432444407917,1800
"32",0.406048337824136,0.182719640024418,0.5269242848088,0.363285567719531,0.67150648155403,0.254521308668618,0.659661866642797,0.252239931945309,0.237166972391416,0.833182668011219,0.22917332485669,0.602479632714039,0.542137922866748,0.13824778726439,0.424852314067179,0.20098401455619,0.569167878638517,0.503070182539144,0.346195243076722,0.471378164408188,1860
"33",0.350751048078714,0.232485094580279,0.371311659794689,0.455266737410242,0.540108585611113,0.405500337262155,0.514868376086693,0.241053745641623,0.45674451647692,0.88930239730858,0.392480373993616,0.5521114346009,0.449751165799758,0.238350221785709,0.203552273172326,0.556622197549828,0.238830806343496,0.47357228480155,0.298816430922192,0.543858169910801,1920
"34",0.194807870728412,0.377090420193963,0.30899814135328,0.388421460256502,0.494868278718584,0.234376535418674,0.63658420552493,0.430514023643265,0.397584357997079,0.789730374886602,0.472857429674039,0.377083471485822,0.291449542620204,0.374346787408584,0.287531378842167,0.421894331499487,0.218703180231983,0.465172157287005,0.140851139924145,0.637775895415328,1980
"35",0.307518721853195,0.204198429519938,0.161167483292733,0.274377329186334,0.601925854082775,0.146243837026229,0.71939142318323,0.26862364690668,0.57083602419986,0.731653096319269,0.347781784684427,0.362350406966426,0.371428229856725,0.309165738368822,0.359707891765682,0.6139654399552,0.217776415162631,0.385427583355161,0.25370859917559,0.690689301525976,2040
"36",0.317543015167681,0.123016572715444,0.200037279622967,0.327837298074185,0.469361726840919,0.229134770483687,0.828972058181271,0.156673368222062,0.35385982982137,0.467174437702547,0.338950786097396,0.370100789465235,0.397334903315244,0.195388836006456,0.372800085987246,0.752648479729605,0.206932601410779,0.314880603890307,0.280353530741078,0.714393426648777,2100
"37",0.373112786148175,0.2754122013405,0.409824843591633,0.272884299149491,0.306434972669428,0.346945505863912,0.889364764677258,0.278346874857282,0.239512043307489,0.248579339231222,0.237640822045989,0.251661254678533,0.411392174975782,0.191490634900136,0.416551464354112,0.753957202612234,0.366929683121122,0.289181768206168,0.543415028310258,0.801514709889867,2160
"38",0.451061634687491,0.369418099250082,0.317687828929597,0.242026544537916,0.282583907394609,0.428584396726878,0.808832366886021,0.337033302372373,0.439477832113517,0.258406491558371,0.228469615157686,0.277521644480771,0.533005791200433,0.3430285914611,0.294798530991326,0.517493056242949,0.260706129184868,0.463563880776125,0.650506249381141,0.826015416692138,2220
"39",0.498516657658221,0.415229129453013,0.199453310964417,0.180846751716845,0.282278968353683,0.448270077631352,0.742918162057766,0.422049126949088,0.491282722770546,0.500690253196219,0.332728220713423,0.449293500811865,0.409397492582599,0.362772331968404,0.275216615153023,0.613513496324331,0.269091355137348,0.501643873721431,0.722662980491525,0.872907076789238,2280
"40",0.574300564297536,0.455095266205292,0.235715004037247,0.425936422666532,0.260302680008234,0.567019732495206,0.419534451650864,0.486599675779292,0.439035660718033,0.429480445798298,0.38360090735507,0.371850020114205,0.526643482973338,0.444503305493204,0.388001171591025,0.650501048333348,0.232143050989641,0.64254452002571,0.75705247997728,0.910735751127643,2340
"41",0.709023850510316,0.592455396917908,0.3656900901206,0.430149575679873,0.46765913140724,0.658769601292739,0.229594493934188,0.543416616698584,0.601483538515312,0.434093452509848,0.654486905330523,0.223430874355236,0.608723938760703,0.624951819961375,0.512404804542107,0.781062824362374,0.155635787597967,0.652261113235103,0.669340690826785,0.873400681809289,2400
"42",0.837243895277247,0.714942472752125,0.401826335655813,0.612872286275744,0.255872292550934,0.610955038892892,0.231653100202705,0.719152949262675,0.639674240557723,0.675727359666597,0.686720919303687,0.350695624507652,0.689584012670631,0.557103381016316,0.493473245831718,0.780644835119276,0.262134834608055,0.770159618198855,0.595240600597516,0.748233550437948,2460
"43",0.807213237505681,0.572414605467586,0.431672761307829,0.596490063590829,0.240186701180381,0.719299927823343,0.566770233848383,0.685164591655969,0.737395122773281,0.717345577672417,0.582541280535414,0.307978577077078,0.704293246681428,0.619509497582553,0.651230849569399,0.697170917257055,0.249406632778537,0.67730854950972,0.63770326523334,0.557725231889454,2520
"44",0.787474277931705,0.725713895859562,0.534501881944547,0.749148555833003,0.304644081967207,0.893047268360978,0.460139980776744,0.747476200167728,0.638247021936241,0.572534796241008,0.498816040014546,0.393345949167288,0.796335788791984,0.768694499705674,0.732822743126066,0.608086135421689,0.526796665158192,0.831302056533159,0.689232247431753,0.511266272103489,2580
"45",0.702365475876629,0.902304692680974,0.670368223490708,0.661015362073242,0.360792518257227,0.867423722438609,0.392466347664927,0.821145152484071,0.808276484082219,0.55389700760931,0.554470825254173,0.507519862569676,0.802128205901215,0.877420606460333,0.663482453299206,0.637688871276824,0.577984143628862,0.804751804552655,0.754418688527333,0.500413251258504,2640
"46",0.795387031031774,0.845331294559785,0.68764816133718,0.644287332511116,0.470435470216421,0.801368100324766,0.677864220423107,0.837806013667189,0.863166947593584,0.649312615428169,0.606163941841453,0.536443850546915,0.857923338511377,0.831198736233932,0.719802728848298,0.611016727689593,0.791561758981537,0.868460112204681,0.77067367318695,0.24605767839051,2700
"47",0.793614063269589,0.75916131887276,0.764454668024749,0.743901063467812,0.572671101359265,0.695191417759644,0.676697141930304,0.808807027922381,0.871388803613152,0.706688745571064,0.587424671070929,0.622420031463759,0.901288323592721,0.791248034892221,0.805458704284971,0.760956839128782,0.631602644974727,0.883838207877046,0.877784188441692,0.342918978300088,2760
"48",0.712132152331816,0.567911971692491,0.849476848091714,0.824014097777787,0.532378909008573,0.678200777558658,0.588690380186399,0.670215470464951,0.825092056723045,0.80432261587048,0.516015445513462,0.626725029568502,0.890995769828965,0.685530037469654,0.820549705066191,0.877713446869281,0.459929802888832,0.81360749419066,0.767942854146354,0.282073434429229,2820
"49",0.791389023493343,0.713337116601179,0.877014027888071,0.817712560866791,0.596438159271895,0.708074797717582,0.598927946648514,0.630396670745423,0.779500927175773,0.76330759003595,0.705331779902415,0.781809969018152,0.720561431074876,0.696562436097151,0.844874412580684,0.72347355060565,0.563834106316787,0.638458680976661,0.882255784302845,0.379917206503283,2880
"50",0.509580815313854,0.680491373986895,0.78947855651149,0.811366555209082,0.765566889324125,0.589828811744196,0.683738544368385,0.627435547350293,0.720402333564733,0.694745631007133,0.748094378777901,0.717878954922522,0.501365112748145,0.740738498986159,0.803168396719661,0.778805476282456,0.660193495294937,0.654648181269995,0.886171825764245,0.57257172596146,2940
"51",0.475085000034574,0.596555626608437,0.699908530002908,0.857290186668513,0.767366614508778,0.49566903276881,0.665429409723965,0.634781339144056,0.627271599094536,0.581427079423099,0.926179085688052,0.799875362468514,0.490769364026746,0.660050837308954,0.645497973334177,0.717380365961199,0.592181920134773,0.566926705505886,0.908016123689216,0.655643991777908,3000
"52",0.646230390187616,0.434827543484104,0.642226711102949,0.894908546187548,0.832447144424593,0.390093231542727,0.779285940864176,0.536327620606489,0.606697683428466,0.742066709804223,0.931010667938334,0.767828655558552,0.583657713032546,0.423690412023721,0.57841078276791,0.421805967088863,0.635849174300178,0.299576938307068,0.86141547232276,0.625925450213742,3060
"53",0.725642762343811,0.395093026304268,0.707791494400825,0.828789650830819,0.787659330264675,0.530841376213209,0.773437801580284,0.282365294606809,0.197635772570884,0.743611686930109,0.874743427735669,0.825060896837101,0.22375862779182,0.501958044345979,0.519509396772862,0.393907734633546,0.856934108449026,0.272502799405952,0.784815596095449,0.470245230514899,3120
"54",0.680639072763322,0.455197400336271,0.585274739756823,0.883645729374038,0.787198190780579,0.494790269784985,0.683188623777477,0.436016063162709,0.283679765694537,0.798236881566042,0.802311398796272,0.806703304580602,0.302900500787883,0.578032227216574,0.553993841111196,0.333824780192316,0.888068144309356,0.424870068968185,0.73895605007137,0.314009164751774,3180
"55",0.837866318991124,0.555103023835012,0.517215347697144,0.940620901863625,0.732535141002421,0.629471009346522,0.561906655723122,0.506604721858276,0.521919232925699,0.681881646269487,0.830020733366162,0.786651284514847,0.298916864208065,0.500364053675419,0.294241515143429,0.48199014693738,0.87216547127273,0.392926014063673,0.70424512631047,0.381435762105127,3240
"56",0.780197332208059,0.676349997631806,0.353844178446662,0.893255204126818,0.76408139804377,0.770341478550475,0.747769747952565,0.639742012470827,0.369858124015962,0.746354523782774,0.864000056866362,0.753467799075605,0.411208307022531,0.66835997274034,0.343337192058439,0.594032944858703,0.911246361260147,0.545290670477477,0.598657038089217,0.286214018078115,3300
"57",0.655289312565397,0.754856126934869,0.516455333638827,0.820528603947525,0.688055749803782,0.798241258400835,0.748701082669945,0.739835760125833,0.542303927525322,0.720931119870448,0.856447950899655,0.601252511406605,0.568146335662074,0.818796089261844,0.531773791405658,0.763441117799583,0.905775612254421,0.635440916056119,0.839759335349139,0.292302815474201,3360
"58",0.626387434296381,0.793788904514363,0.489597689131199,0.626306277097136,0.713085890000655,0.69619085267805,0.752315724358863,0.732817486841518,0.770012380532027,0.550796877176523,0.784522510999257,0.474876359461533,0.634603792164858,0.786878065093856,0.38735649427857,0.770000495843729,0.85098165958109,0.683555531351222,0.596665989471928,0.360612098962762,3420
"59",0.450759908553015,0.698012909005638,0.552427762507338,0.688757026977093,0.430347432389811,0.543781244845432,0.690322432063147,0.750465416549486,0.679083662493029,0.423170266734049,0.809147128846018,0.764066191190624,0.654686951583798,0.742499575100897,0.587860693776997,0.703035363071777,0.841042243623094,0.661814963399306,0.650669727082832,0.402050466760515,3480
"60",0.297321873101777,0.524936533186384,0.733910943350789,0.594590563661025,0.613699740275707,0.537973404809639,0.715879610969602,0.611615676667307,0.768683345557706,0.390616727446509,0.799974316054552,0.719135378546796,0.467456748251424,0.504232440183591,0.729657216510294,0.710665678287194,0.785127839269347,0.525092098851078,0.564280573278075,0.424119012036565,3540
"61",0.332858098272425,0.528173266148718,0.835909125511698,0.644117789927745,0.65379993250241,0.430122987986536,0.722064155332673,0.449635009708022,0.546236734322908,0.408967784550729,0.659747078714382,0.620120480109944,0.331470487175937,0.597250976227926,0.735049664365138,0.605326440868416,0.808284469642771,0.420495847714691,0.375581352561702,0.453086109199845,3600
"62",0.576287778289941,0.367420350153804,0.767235601442937,0.766578925026649,0.665853331293052,0.539214709786178,0.4883393124817,0.345111579189145,0.45235880590698,0.51034036231681,0.580942935430902,0.840805002845061,0.410333768996117,0.341530975504018,0.620815812463146,0.743683185928866,0.763513127406524,0.299935251477947,0.42666281701214,0.394691460714516,3660
"63",0.469998926829916,0.538812738297453,0.526606388529962,0.561427133580862,0.665598645230726,0.384254337351408,0.438293999941159,0.481396269265371,0.29511533247322,0.7902041955863,0.581927681834905,0.726434010442809,0.319359923655302,0.424008424966204,0.486899125149021,0.722517194376478,0.80904921781201,0.270951719992817,0.487684431587288,0.378394990830933,3720
"64",0.541186311172288,0.415757430791804,0.565847716225757,0.576741995530847,0.775052834993288,0.40241524356219,0.429871199223552,0.39772155754805,0.400596786010629,0.694957683768588,0.570226023098449,0.667513449282899,0.270140895684932,0.525665551837969,0.366798817858069,0.646859823682775,0.712719932066062,0.375593240949326,0.543414773184016,0.513788856144633,3780
"65",0.685067318365509,0.399589560366897,0.359161780133265,0.626478342020383,0.701357118242178,0.50893108811637,0.365836478146856,0.467256944639293,0.386071553190514,0.479228018229842,0.656874167966964,0.577333239774305,0.405022994756486,0.350954950663161,0.326606983171763,0.735124739459729,0.650424136966202,0.335005808384099,0.549153569506744,0.492728431867982,3840
"66",0.559048737497833,0.496191580510953,0.431775825462719,0.560008423919619,0.740286639472007,0.493346349181963,0.493280015570348,0.525937390291254,0.39027767096804,0.703358592483101,0.358415648818191,0.483894932514245,0.5007484243339,0.51520346081133,0.357050503673341,0.612377924594936,0.596927450170553,0.597320117696768,0.665726609120719,0.183005951635068,3900
"67",0.487974232622102,0.544657557217835,0.460983589796657,0.567417690169312,0.467310074192979,0.473552696868941,0.791493900534826,0.572157756967653,0.544736633516656,0.649849614552227,0.37960482223672,0.305634443494244,0.408134826227057,0.620338177708003,0.412223528378855,0.729271966583372,0.617625271092179,0.557513797788008,0.602311919192525,0.209949889309566,3960
"68",0.531304922238879,0.365659821254808,0.399217306354152,0.482947442932634,0.322834394014531,0.41389823084599,0.686340132481733,0.574318186172058,0.602858232896772,0.667210167822568,0.443829883019297,0.291871292848274,0.473190613101329,0.540819588921009,0.398942266808538,0.583738098901886,0.463473205087091,0.353606029230849,0.542889687368039,0.19783886365147,4020
"69",0.370634173815532,0.381749488357066,0.470508106367349,0.603330281987961,0.25395882813472,0.371035162639965,0.507798739392319,0.428524624443294,0.441045799244765,0.695905038293162,0.394340785675691,0.529332457808544,0.31859713253149,0.466058640573799,0.508780042332761,0.60622538178863,0.551320916913605,0.397907763998718,0.665338418663984,0.265490936113051,4080
"70",0.453266589809155,0.367045771383129,0.469085141262146,0.61618764386893,0.41566381770856,0.372387222507566,0.631598987558206,0.420292600366858,0.318648781067476,0.647908077986673,0.568661823657666,0.487601709781616,0.39826078093259,0.475081151627916,0.59581949575959,0.271834140628525,0.406638679027564,0.34442217241974,0.661613311760921,0.304565377603549,4140
"71",0.380514863501631,0.332778486864435,0.596298887797645,0.638584531228105,0.515965944639321,0.336630496953953,0.602428960464284,0.360400939184453,0.351231804902932,0.682343978127772,0.589245350686236,0.541944367908044,0.451834584137603,0.300532189195586,0.373629228390901,0.535507768504543,0.534109363235687,0.326406563582383,0.493351125873859,0.464136599471282,4200
"72",0.451096405190739,0.327061329158296,0.393218712087226,0.632154951834847,0.569825155881407,0.271832572153694,0.646502303510655,0.254466951722998,0.298687646511001,0.525322573279123,0.634171189183826,0.612834720374392,0.458770022015305,0.416630238334576,0.423032090105221,0.631217382104975,0.532359349082039,0.230506222751853,0.486374277915031,0.250963604198982,4260
"73",0.311080256392255,0.327262636960109,0.374937051266358,0.558683144745292,0.555866889690307,0.351236824208193,0.705806978667762,0.211724747130841,0.182919747088346,0.630690892718306,0.759021328432067,0.561556532281068,0.197958883929299,0.3854653833705,0.283188187583501,0.612761906468053,0.511485181972104,0.30488057203455,0.445075300712562,0.378026221834637,4320
"74",0.411334164638283,0.310368345168914,0.340104197428026,0.615091815160457,0.745188680112108,0.277318647573187,0.627209367622067,0.485706397628104,0.283770548138083,0.557593439983102,0.738827772561882,0.527230171264705,0.21275182949543,0.22860083276332,0.268800243156598,0.574477644767876,0.687209907385595,0.24960214842522,0.417234710895144,0.448637913988222,4380
"75",0.359335129700916,0.331483667487987,0.323021716560527,0.46609132189636,0.532642476860244,0.37659708583273,0.697618541396697,0.18399764584828,0.265811906256367,0.611399771930862,0.509142876973141,0.46029415002744,0.192946958100268,0.312090297018487,0.171521760816963,0.490750157921596,0.719204306716724,0.198278297539136,0.289951793185652,0.537116189149441,4440
"76",0.472221600073282,0.366232434210824,0.250901515048285,0.423540454131737,0.563466389164514,0.331795951962251,0.5835513979996,0.352871600664213,0.246563031808035,0.458422413366945,0.542103370721893,0.403914806043391,0.272107879015235,0.359140363732616,0.287772706073568,0.788513863682704,0.727936012089687,0.321824978699009,0.427324589644764,0.457481778590613,4500
"77",0.417378373272504,0.358015735692535,0.390709696708765,0.386321594362359,0.507377994433302,0.277797429380748,0.665179699940498,0.335442343835345,0.394406158217271,0.302451483482107,0.380552367651684,0.401940314994817,0.274068285723634,0.294302024101669,0.21535768839046,0.740910643778479,0.699956147509529,0.389343804303553,0.660761480197581,0.323607942810071,4560
"78",0.340614186939027,0.291824668599561,0.238357120731468,0.391545362950496,0.35868677618303,0.232880437327903,0.587936080099666,0.412163527440367,0.413284454658468,0.445357784431508,0.418850891462869,0.36434228829546,0.448455189750215,0.373507358104197,0.277449226109106,0.654613895953973,0.588244123585271,0.468545659503101,0.70620103507936,0.421058442353976,4620
"79",0.442329327705274,0.217189165668133,0.325547794333219,0.295477084619453,0.355263874959797,0.292359941086068,0.616987146591434,0.197285278786867,0.315216317372346,0.525481636297532,0.528240418257999,0.416337529330591,0.257054755796796,0.315510083259965,0.46439183015482,0.590033751095352,0.32427599030661,0.328300511441121,0.763737266644149,0.565854322083913,4680
"80",0.468822057826602,0.334493622828457,0.36975475789746,0.253627020024125,0.42607156300443,0.257450075271203,0.445643389628134,0.215632392757508,0.266277944385023,0.588257104853469,0.680621720281979,0.293439854701548,0.3545715016108,0.374537463043439,0.424672815344255,0.476010210546855,0.376948914478645,0.299817055605847,0.592030878881542,0.38637267758278,4740
"81",0.497342110174855,0.25423374946573,0.361199803381492,0.533918550520746,0.342429164014752,0.391766962873284,0.322931165639331,0.432433413956768,0.347078609428068,0.446835811879095,0.632582972352885,0.396025862920565,0.392891418642646,0.212083196356532,0.223468678175295,0.680418402683912,0.379283905669847,0.425070381747756,0.590521523173892,0.278742268376333,4800
"82",0.597244204198272,0.416967030225298,0.228245735384975,0.659322233304808,0.362211312622978,0.468164051500819,0.483606878511386,0.416196513611217,0.427600908178395,0.520714778701938,0.70471063471127,0.330091495763121,0.553967472828089,0.35750048069036,0.339161629961391,0.842584287241144,0.471900184731646,0.468093935138178,0.527138356779696,0.376456078258666,4860
"83",0.450996948490989,0.432653908390427,0.269466193721203,0.658715112763962,0.383099775316065,0.430155438769131,0.544385663751713,0.478485660524722,0.486207206898407,0.696734628580208,0.795743372907182,0.472055305745334,0.447529824253736,0.427124850647501,0.378741435428759,0.681495420775047,0.496604407475526,0.349198820821167,0.407239923337301,0.530034695021139,4920
